Date,High,Low,Open,Close,Volume,Adj Close
2015-02-23,284.2699890136719,278.79998779296875,281.70001220703125,279.6199951171875,462800.0,262.3477478027344
2015-02-24,279.4100036621094,274.8699951171875,278.2300109863281,276.19000244140625,656000.0,259.1296081542969
2015-02-25,278.1400146484375,275.3599853515625,276.6400146484375,276.4599914550781,337000.0,259.3829650878906
2015-02-26,279.69000244140625,275.05999755859375,276.0,279.3999938964844,345200.0,262.14129638671875
2015-02-27,280.4200134277344,277.1000061035156,279.42999267578125,278.510009765625,430600.0,261.30633544921875
2015-03-02,283.1499938964844,278.510009765625,278.510009765625,282.2900085449219,631500.0,264.85284423828125
2015-03-03,280.94000244140625,275.9100036621094,280.6600036621094,279.20001220703125,402600.0,261.9537353515625
2015-03-04,281.739990234375,277.9800109863281,278.9700012207031,278.239990234375,513800.0,261.052978515625
2015-03-05,283.2900085449219,278.010009765625,279.2699890136719,282.7099914550781,335700.0,265.2467956542969
2015-03-06,283.4200134277344,278.07000732421875,282.1499938964844,279.1600036621094,408500.0,261.91619873046875
2015-03-09,281.69000244140625,278.5299987792969,278.739990234375,280.17999267578125,305200.0,262.87310791015625
2015-03-10,278.2200012207031,274.05999755859375,276.6000061035156,274.32000732421875,365000.0,257.3750915527344
2015-03-11,277.510009765625,273.8900146484375,274.05999755859375,277.0299987792969,279900.0,259.91766357421875
2015-03-12,284.4700012207031,277.4599914550781,277.4599914550781,283.45001220703125,334600.0,265.941162109375
2015-03-13,286.6400146484375,281.45001220703125,283.3800048828125,284.1700134277344,305100.0,266.61669921875
2015-03-16,290.2200012207031,284.07000732421875,284.5299987792969,289.32000732421875,469000.0,271.44854736328125
2015-03-17,289.7699890136719,283.8999938964844,287.4599914550781,288.9100036621094,314100.0,271.06378173828125
2015-03-18,294.0400085449219,287.79998779296875,288.3599853515625,292.6600036621094,429600.0,274.58221435546875
2015-03-19,293.3599853515625,288.9100036621094,291.4200134277344,292.3999938964844,378300.0,274.33831787109375
2015-03-20,295.54998779296875,291.6300048828125,293.19000244140625,294.45001220703125,512500.0,276.2615966796875
2015-03-23,296.19000244140625,291.489990234375,293.7900085449219,294.6499938964844,456100.0,276.4493713378906
2015-03-24,295.7200012207031,292.8399963378906,294.3399963378906,294.2099914550781,420500.0,276.0364990234375
2015-03-25,295.1400146484375,290.20001220703125,294.1700134277344,290.260009765625,514400.0,272.33050537109375
2015-03-26,292.739990234375,286.6300048828125,289.7900085449219,291.6600036621094,314700.0,273.6440124511719
2015-03-27,295.9599914550781,290.9100036621094,291.4800109863281,295.75,349200.0,277.48126220703125
2015-03-30,301.739990234375,296.70001220703125,296.70001220703125,300.0,660000.0,281.46881103515625
2015-03-31,300.989990234375,296.1099853515625,298.17999267578125,296.25,541600.0,277.9504699707031
2015-04-01,297.3599853515625,290.45001220703125,296.42999267578125,294.5799865722656,536500.0,276.3836669921875
2015-04-02,297.8399963378906,290.54998779296875,295.0,293.67999267578125,461700.0,275.5392150878906
2015-04-06,297.0199890136719,290.54998779296875,290.8699951171875,296.70001220703125,235700.0,278.37274169921875
2015-04-07,299.7200012207031,295.6099853515625,296.70001220703125,298.239990234375,429900.0,279.8175354003906
2015-04-08,300.9800109863281,296.8999938964844,298.1300048828125,299.0,573800.0,280.5306091308594
2015-04-09,300.6400146484375,297.760009765625,299.8999938964844,299.3999938964844,363600.0,280.9058532714844
2015-04-10,300.989990234375,297.67999267578125,299.1400146484375,300.82000732421875,295500.0,282.2381591796875
2015-04-13,302.4700012207031,299.010009765625,299.6600036621094,300.70001220703125,388800.0,282.1255798339844
2015-04-14,301.9700012207031,297.239990234375,301.0400085449219,301.07000732421875,444800.0,282.4727478027344
2015-04-15,303.3900146484375,298.8900146484375,301.2200012207031,302.20001220703125,410800.0,283.5329895019531
2015-04-16,307.9800109863281,298.7900085449219,305.8999938964844,299.92999267578125,737200.0,281.4031982421875
2015-04-17,300.67999267578125,292.2699890136719,298.32000732421875,294.6700134277344,525400.0,276.46807861328125
2015-04-20,300.4100036621094,294.8500061035156,295.6600036621094,299.6199951171875,561400.0,281.1123046875
2015-04-21,305.69000244140625,298.9599914550781,300.2699890136719,304.8599853515625,539700.0,286.02862548828125
2015-04-22,309.1099853515625,302.7200012207031,304.75,308.3299865722656,428400.0,289.2842712402344
2015-04-23,312.0,305.6499938964844,306.6000061035156,309.9100036621094,434300.0,290.7665710449219
2015-04-24,309.92999267578125,305.94000244140625,309.92999267578125,307.44000244140625,258600.0,288.4493103027344
2015-04-27,308.7799987792969,304.0199890136719,308.2099914550781,304.69000244140625,338900.0,285.869140625
2015-04-28,306.2099914550781,300.989990234375,303.0,302.3800048828125,378300.0,283.70184326171875
2015-04-29,303.1199951171875,295.510009765625,301.2699890136719,300.6300048828125,362600.0,282.05987548828125
2015-04-30,304.07000732421875,295.1499938964844,299.5400085449219,297.30999755859375,409000.0,278.9449768066406
2015-05-01,301.260009765625,297.5400085449219,300.05999755859375,298.5899963378906,312200.0,280.1459045410156
2015-05-04,302.3900146484375,297.3699951171875,299.7699890136719,300.55999755859375,443600.0,281.9942321777344
2015-05-05,301.2799987792969,297.9800109863281,300.0,300.69000244140625,333100.0,282.1163024902344
2015-05-06,302.0,294.8900146484375,302.0,296.6600036621094,400900.0,278.3351135253906
2015-05-07,300.6700134277344,294.6099853515625,297.7200012207031,298.1099853515625,327700.0,279.695556640625
2015-05-08,305.67999267578125,301.0,301.6199951171875,303.29998779296875,503000.0,284.5649719238281
2015-05-11,305.2099914550781,301.1600036621094,302.3399963378906,301.3800048828125,378700.0,282.763671875
2015-05-12,299.510009765625,293.8699951171875,299.510009765625,296.6700134277344,397700.0,278.34454345703125
2015-05-13,301.32000732421875,296.95001220703125,298.5400085449219,297.739990234375,356600.0,279.34844970703125
2015-05-14,301.0,297.7900085449219,299.2300109863281,298.79998779296875,314400.0,280.3429870605469
2015-05-15,301.3599853515625,296.4800109863281,299.69000244140625,297.4800109863281,295900.0,279.10455322265625
2015-05-18,301.07000732421875,296.5299987792969,297.0,300.4800109863281,326200.0,281.919189453125
2015-05-19,303.0299987792969,298.8399963378906,301.0,300.9100036621094,226300.0,282.3226623535156
2015-05-20,301.3900146484375,298.3900146484375,301.3900146484375,300.0,302400.0,281.46881103515625
2015-05-21,300.9700012207031,296.17999267578125,299.19000244140625,297.20001220703125,461700.0,278.8417663574219
2015-05-22,301.69000244140625,296.5400085449219,296.9800109863281,300.30999755859375,339600.0,281.7596435546875
2015-05-26,300.3999938964844,296.1000061035156,300.2099914550781,297.75,405900.0,279.3578186035156
2015-05-27,302.4599914550781,297.0299987792969,297.9800109863281,302.2799987792969,565100.0,283.6080627441406
2015-05-28,304.0199890136719,299.42999267578125,301.010009765625,300.07000732421875,405300.0,281.5345153808594
2015-05-29,301.2699890136719,297.2900085449219,299.45001220703125,298.0299987792969,412000.0,279.6205139160156
2015-06-01,299.54998779296875,296.04998779296875,298.8299865722656,297.1400146484375,350600.0,278.7855224609375
2015-06-02,299.7699890136719,294.3699951171875,297.0,298.2200012207031,421000.0,279.798828125
2015-06-03,301.260009765625,296.8500061035156,299.6099853515625,299.0,526000.0,280.5306091308594
2015-06-04,299.1000061035156,294.6700134277344,297.3999938964844,295.19000244140625,325500.0,276.95599365234375
2015-06-05,297.6700134277344,294.07000732421875,294.7099914550781,295.4200134277344,204200.0,277.1717529296875
2015-06-08,297.2300109863281,292.44000244140625,295.80999755859375,295.510009765625,498800.0,277.2561950683594
2015-06-09,297.5799865722656,290.8699951171875,295.4700012207031,293.5299987792969,480900.0,275.3984680175781
2015-06-10,301.6000061035156,293.4800109863281,294.2300109863281,299.7099914550781,400400.0,281.19677734375
2015-06-11,302.82000732421875,299.3999938964844,300.9800109863281,300.6300048828125,285800.0,282.05987548828125
2015-06-12,303.0,299.4700012207031,300.0,301.54998779296875,324300.0,282.923095703125
2015-06-15,300.80999755859375,295.6400146484375,298.5899963378906,299.4599914550781,271800.0,280.9621276855469
2015-06-16,301.0199890136719,297.1600036621094,299.6600036621094,297.4200134277344,315300.0,279.0481872558594
2015-06-17,299.75,296.6099853515625,297.5400085449219,297.70001220703125,281000.0,279.3109130859375
2015-06-18,301.95001220703125,297.2799987792969,298.8500061035156,301.2699890136719,405600.0,282.66033935546875
2015-06-19,303.2699890136719,298.80999755859375,300.6199951171875,302.7099914550781,422000.0,284.0114440917969
2015-06-22,307.1000061035156,301.67999267578125,303.9599914550781,305.5,416600.0,286.6290588378906
2015-06-23,306.8699951171875,302.67999267578125,306.260009765625,304.17999267578125,324300.0,285.3906555175781
2015-06-24,305.5,301.239990234375,304.20001220703125,303.3900146484375,336800.0,284.6494140625
2015-06-25,306.1000061035156,302.3999938964844,303.95001220703125,303.9700012207031,459200.0,285.19354248046875
2015-06-26,304.25,301.489990234375,304.25,302.95001220703125,761700.0,284.2366638183594
2015-06-29,301.75,291.3299865722656,301.75,291.45001220703125,483400.0,273.4469909667969
2015-06-30,294.70001220703125,289.3800048828125,294.04998779296875,291.94000244140625,469500.0,273.90667724609375
2015-07-01,295.5,291.2799987792969,294.07000732421875,292.8599853515625,328600.0,274.7698974609375
2015-07-02,296.2699890136719,291.8699951171875,294.80999755859375,295.7200012207031,276800.0,277.4531555175781
2015-07-06,297.7099914550781,291.1000061035156,293.67999267578125,295.8999938964844,373900.0,277.6220703125
2015-07-07,299.7300109863281,292.79998779296875,296.0799865722656,298.9599914550781,394000.0,280.49310302734375
2015-07-08,298.4800109863281,293.1499938964844,296.0299987792969,293.69000244140625,480300.0,275.5486755371094
2015-07-09,298.1700134277344,294.7900085449219,296.7799987792969,295.44000244140625,471800.0,277.1905822753906
2015-07-10,302.3900146484375,296.5799865722656,300.4599914550781,301.92999267578125,407700.0,283.2795715332031
2015-07-13,305.5,302.2099914550781,304.95001220703125,304.1600036621094,232100.0,285.3718566894531
2015-07-14,307.7799987792969,303.3900146484375,304.6000061035156,304.8999938964844,236400.0,286.066162109375
2015-07-15,305.2200012207031,299.2200012207031,305.2200012207031,300.0299987792969,467400.0,281.49700927734375
2015-07-16,306.260009765625,300.44000244140625,302.4200134277344,302.1499938964844,476200.0,283.48602294921875
2015-07-17,304.3800048828125,299.92999267578125,301.70001220703125,302.3699951171875,341300.0,283.69244384765625
2015-07-20,304.760009765625,301.82000732421875,302.239990234375,302.6600036621094,275000.0,283.9645080566406
2015-07-21,304.989990234375,298.7099914550781,303.95001220703125,299.57000732421875,297100.0,281.06536865234375
2015-07-22,302.8599853515625,298.70001220703125,298.70001220703125,301.69000244140625,456100.0,283.05438232421875
2015-07-23,298.9800109863281,283.7200012207031,298.6700134277344,284.3399963378906,1409900.0,266.7762145996094
2015-07-24,285.0,268.7099914550781,284.6499938964844,274.1099853515625,1558400.0,257.1780090332031
2015-07-27,273.6600036621094,266.2799987792969,273.07000732421875,267.0,603600.0,250.5072479248047
2015-07-28,272.57000732421875,264.9599914550781,267.5199890136719,270.80999755859375,656700.0,254.0819091796875
2015-07-29,275.2200012207031,271.5,272.04998779296875,272.8500061035156,948500.0,255.99588012695312
2015-07-30,273.3399963378906,267.1499938964844,271.20001220703125,272.510009765625,472300.0,255.67698669433594
2015-07-31,275.239990234375,270.30999755859375,273.32000732421875,275.0400085449219,429700.0,258.0506286621094
2015-08-03,276.7200012207031,271.30999755859375,275.2799987792969,273.3999938964844,420000.0,256.5119323730469
2015-08-04,276.0199890136719,271.6499938964844,273.55999755859375,275.79998779296875,437900.0,258.763671875
2015-08-05,280.79998779296875,275.2200012207031,277.6700134277344,275.55999755859375,265800.0,258.53851318359375
2015-08-06,275.6000061035156,268.7099914550781,275.6000061035156,269.4700012207031,306000.0,252.82472229003906
2015-08-07,272.6099853515625,267.1499938964844,269.1400146484375,270.1600036621094,372200.0,253.47207641601562
2015-08-10,274.1199951171875,270.1099853515625,272.7200012207031,270.239990234375,414700.0,253.5471649169922
2015-08-11,271.0299987792969,265.0,268.3900146484375,267.989990234375,639900.0,251.4361114501953
2015-08-12,270.3599853515625,264.75,267.07000732421875,269.5299987792969,528400.0,252.88101196289062
2015-08-13,270.8800048828125,268.0899963378906,270.1199951171875,268.9200134277344,298000.0,252.30874633789062
2015-08-14,275.2099914550781,269.29998779296875,270.5299987792969,273.7799987792969,490000.0,256.8684997558594
2015-08-17,273.19000244140625,269.4599914550781,272.239990234375,271.32000732421875,455500.0,254.56036376953125
2015-08-18,275.1300048828125,270.760009765625,270.94000244140625,273.489990234375,296400.0,256.596435546875
2015-08-19,273.2900085449219,268.1600036621094,271.6099853515625,268.57000732421875,294900.0,251.98033142089844
2015-08-20,270.8299865722656,266.5400085449219,268.5,266.6300048828125,377800.0,250.16017150878906
2015-08-21,266.0799865722656,258.9700012207031,264.6300048828125,259.2200012207031,548700.0,243.2078857421875
2015-08-24,255.0,241.91000366210938,245.57000732421875,247.0500030517578,788400.0,231.78961181640625
2015-08-25,258.4800109863281,247.05999755859375,253.3000030517578,247.39999389648438,671600.0,232.11795043945312
2015-08-26,258.1300048828125,249.02999877929688,253.14999389648438,257.80999755859375,611700.0,241.88494873046875
2015-08-27,265.0,259.0799865722656,260.20001220703125,263.8299865722656,620400.0,247.53311157226562
2015-08-28,263.6099853515625,259.3599853515625,262.7300109863281,262.25,405500.0,246.0507049560547
2015-08-31,262.0,257.010009765625,261.3900146484375,257.19000244140625,479600.0,241.30323791503906
2015-09-01,257.1300048828125,250.6199951171875,251.1300048828125,252.39999389648438,511400.0,236.80911254882812
2015-09-02,256.29998779296875,252.1699981689453,256.29998779296875,255.50999450683594,430400.0,239.7270050048828
2015-09-03,259.94000244140625,256.0,256.9200134277344,256.760009765625,351900.0,240.89979553222656
2015-09-04,254.88999938964844,249.47000122070312,253.08999633789062,250.5,436200.0,235.02647399902344
2015-09-08,257.67999267578125,253.69000244140625,255.60000610351562,257.5199890136719,528400.0,241.61280822753906
2015-09-09,259.5,251.22999572753906,258.7300109863281,251.6999969482422,345000.0,236.15237426757812
2015-09-10,253.97999572753906,249.72000122070312,250.07000732421875,251.74000549316406,382800.0,236.18992614746094
2015-09-11,253.64999389648438,249.02000427246094,251.16000366210938,253.6300048828125,365800.0,237.96315002441406
2015-09-14,255.47999572753906,250.8300018310547,253.72000122070312,251.91000366210938,313900.0,236.34938049316406
2015-09-15,258.2900085449219,251.13999938964844,253.05999755859375,256.42999267578125,352800.0,240.59017944335938
2015-09-16,257.54998779296875,253.58999633789062,256.6099853515625,254.39999389648438,318200.0,238.68556213378906
2015-09-17,258.2900085449219,251.4499969482422,254.35000610351562,255.35000610351562,377300.0,239.57688903808594
2015-09-18,254.99000549316406,250.88999938964844,254.99000549316406,251.66000366210938,572900.0,236.11483764648438
2015-09-21,256.9800109863281,252.08999633789062,253.47000122070312,255.99000549316406,283800.0,240.17738342285156
2015-09-22,254.6199951171875,248.8300018310547,253.16000366210938,252.3800048828125,437600.0,236.79034423828125
2015-09-23,255.6699981689453,250.4199981689453,252.77000427246094,254.83999633789062,296200.0,239.098388671875
2015-09-24,254.5500030517578,250.22000122070312,252.35000610351562,254.02000427246094,582600.0,238.32907104492188
2015-09-25,261.3599853515625,255.2899932861328,256.94000244140625,259.29998779296875,605600.0,243.28285217285156
2015-09-28,256.9700012207031,249.27000427246094,256.54998779296875,249.47000122070312,636800.0,234.0601348876953
2015-09-29,252.11000061035156,247.52000427246094,249.30999755859375,251.1999969482422,552100.0,235.68324279785156
2015-09-30,259.8399963378906,254.44000244140625,254.44000244140625,258.9800109863281,603800.0,242.98268127441406
2015-10-01,263.69000244140625,258.3999938964844,260.45001220703125,262.3500061035156,635300.0,246.14451599121094
2015-10-02,269.75,256.239990234375,258.760009765625,269.3500061035156,613000.0,252.71209716796875
2015-10-05,276.17999267578125,270.04998779296875,270.9700012207031,275.7699890136719,483400.0,258.7355041503906
2015-10-06,277.25,274.1000061035156,274.8999938964844,275.6099853515625,489000.0,258.58544921875
2015-10-07,280.989990234375,275.7799987792969,277.4700012207031,278.2699890136719,457400.0,261.0811767578125
2015-10-08,280.4800109863281,275.0899963378906,277.2799987792969,279.4100036621094,361000.0,262.1507568359375
2015-10-09,281.8500061035156,278.0,279.3699951171875,280.1199951171875,238300.0,262.81683349609375
2015-10-12,280.8999938964844,277.4100036621094,279.8500061035156,279.0,334200.0,261.76605224609375
2015-10-13,280.2699890136719,275.5299987792969,277.2799987792969,275.80999755859375,318800.0,258.7731018066406
2015-10-14,280.1400146484375,274.69000244140625,275.8999938964844,276.6600036621094,420300.0,259.570556640625
2015-10-15,279.80999755859375,274.9100036621094,279.0,278.17999267578125,324500.0,260.9966735839844
2015-10-16,279.3900146484375,276.29998779296875,279.04998779296875,278.1600036621094,264600.0,260.97796630859375
2015-10-19,280.7200012207031,276.07000732421875,276.8299865722656,280.07000732421875,316000.0,262.76995849609375
2015-10-20,281.6199951171875,277.69000244140625,280.1000061035156,280.989990234375,386100.0,263.63311767578125
2015-10-21,282.3599853515625,273.75,282.3599853515625,275.92999267578125,545300.0,258.8856201171875
2015-10-22,298.05999755859375,283.3500061035156,285.1499938964844,294.489990234375,950300.0,276.2991943359375
2015-10-23,297.3699951171875,291.9100036621094,296.1099853515625,295.8699951171875,758700.0,277.593994140625
2015-10-26,296.6199951171875,293.8599853515625,295.0299987792969,294.9200134277344,470800.0,276.7026672363281
2015-10-27,295.989990234375,292.0,293.1300048828125,293.54998779296875,297700.0,275.41729736328125
2015-10-28,298.3699951171875,292.19000244140625,294.010009765625,298.2699890136719,304200.0,279.8456726074219
2015-10-29,299.1099853515625,295.6000061035156,297.8900146484375,297.8500061035156,415400.0,279.45166015625
2015-10-30,300.55999755859375,297.0199890136719,298.5299987792969,297.30999755859375,307800.0,278.9449768066406
2015-11-02,301.1099853515625,296.19000244140625,296.19000244140625,298.4200134277344,332800.0,279.9864501953125
2015-11-03,302.239990234375,293.8699951171875,297.6499938964844,300.5899963378906,403700.0,282.0224304199219
2015-11-04,303.75,299.6400146484375,301.1400146484375,301.8699951171875,448600.0,283.2232971191406
2015-11-05,301.8500061035156,298.4599914550781,300.8299865722656,299.1099853515625,439200.0,280.6338195800781
2015-11-06,301.7799987792969,295.0299987792969,300.9599914550781,297.95001220703125,347100.0,279.5454406738281
2015-11-09,298.9599914550781,292.5199890136719,297.04998779296875,296.7300109863281,421700.0,278.40087890625
2015-11-10,298.7300109863281,294.739990234375,295.7699890136719,297.57000732421875,342400.0,279.18902587890625
2015-11-11,298.9200134277344,293.75,298.9200134277344,294.7300109863281,333900.0,276.52435302734375
2015-11-12,294.54998779296875,290.82000732421875,293.1300048828125,290.82000732421875,423700.0,272.8558349609375
2015-11-13,290.6700134277344,285.30999755859375,290.0,286.3500061035156,448700.0,268.662109375
2015-11-16,288.44000244140625,284.70001220703125,285.70001220703125,287.1400146484375,438200.0,269.40325927734375
2015-11-17,288.57000732421875,283.79998779296875,287.75,284.489990234375,525000.0,266.9168701171875
2015-11-18,288.0400085449219,284.1300048828125,284.8399963378906,287.70001220703125,303400.0,269.9286193847656
2015-11-19,288.7699890136719,284.5,287.2699890136719,286.07000732421875,276100.0,268.39935302734375
2015-11-20,287.95001220703125,285.2699890136719,287.510009765625,286.6099853515625,249700.0,268.9059753417969
2015-11-23,287.1300048828125,285.0,286.739990234375,285.6600036621094,190800.0,268.0146789550781
2015-11-24,285.92999267578125,281.010009765625,283.0199890136719,285.45001220703125,240700.0,267.8176574707031
2015-11-25,288.5899963378906,283.5899963378906,288.3699951171875,286.3999938964844,162900.0,268.7089538574219
2015-11-27,287.44000244140625,284.0,286.3299865722656,285.5299987792969,94900.0,267.8926696777344
2015-11-30,287.7900085449219,284.19000244140625,286.7200012207031,286.8500061035156,286700.0,269.1311950683594
2015-12-01,290.29998779296875,286.3599853515625,287.3800048828125,289.1600036621094,273500.0,271.2984313964844
2015-12-02,289.739990234375,284.80999755859375,288.1099853515625,285.3699951171875,344800.0,267.7425231933594
2015-12-03,288.0799865722656,279.80999755859375,286.3900146484375,281.25,304400.0,263.8770751953125
2015-12-04,284.4599914550781,279.5199890136719,281.25,284.2200012207031,468500.0,266.66357421875
2015-12-07,284.3900146484375,281.0799865722656,282.5899963378906,282.8599853515625,282900.0,265.3875427246094
2015-12-08,283.6099853515625,279.5400085449219,280.29998779296875,282.1499938964844,355700.0,264.72149658203125
2015-12-09,284.9599914550781,278.0899963378906,280.3800048828125,280.0899963378906,322400.0,262.7886657714844
2015-12-10,283.0,278.9100036621094,281.0199890136719,280.1600036621094,258500.0,262.8544921875
2015-12-11,278.1600036621094,266.3699951171875,275.42999267578125,268.1000061035156,714000.0,251.53933715820312
2015-12-14,270.2699890136719,265.0799865722656,267.8800048828125,269.989990234375,468000.0,253.3125762939453
2015-12-15,272.6700134277344,266.1199951171875,271.54998779296875,267.989990234375,475700.0,251.4361114501953
2015-12-16,273.9100036621094,268.45001220703125,270.3999938964844,273.29998779296875,330000.0,256.4181213378906
2015-12-17,277.5899963378906,268.7699890136719,275.2300109863281,269.05999755859375,333000.0,252.44003295898438
2015-12-18,270.0199890136719,265.260009765625,267.9200134277344,266.94000244140625,616700.0,250.4510040283203
2015-12-21,270.6499938964844,267.239990234375,269.6099853515625,270.5299987792969,264200.0,253.81924438476562
2015-12-22,275.92999267578125,269.5799865722656,270.6199951171875,273.70001220703125,253700.0,256.7934265136719
2015-12-23,279.05999755859375,274.3999938964844,275.9100036621094,278.3500061035156,351000.0,261.1562194824219
2015-12-24,279.9800109863281,276.5,278.2200012207031,278.20001220703125,98500.0,261.0155029296875
2015-12-28,278.5299987792969,275.4100036621094,276.9800109863281,278.1400146484375,134000.0,260.9591064453125
2015-12-29,280.95001220703125,277.3999938964844,280.0,280.29998779296875,163100.0,262.9856872558594
2015-12-30,279.7300109863281,276.17999267578125,279.7300109863281,276.7699890136719,196000.0,259.6737365722656
2015-12-31,279.8900146484375,275.0,275.4200134277344,276.57000732421875,267000.0,259.4862060546875
2016-01-04,272.1499938964844,268.989990234375,271.1600036621094,271.7099914550781,477400.0,254.92633056640625
2016-01-05,275.94000244140625,271.3999938964844,272.45001220703125,274.04998779296875,363000.0,257.121826171875
2016-01-06,274.6000061035156,269.17999267578125,271.32000732421875,270.17999267578125,514300.0,253.4907989501953
2016-01-07,269.9800109863281,261.5400085449219,266.94000244140625,262.0299987792969,605100.0,245.8442840576172
2016-01-08,264.3699951171875,256.75,263.0199890136719,257.010009765625,583700.0,241.1343536376953
2016-01-11,258.0199890136719,250.97999572753906,257.2699890136719,253.1199951171875,824800.0,237.48464965820312
2016-01-12,258.19000244140625,251.6699981689453,255.63999938964844,257.2900085449219,457600.0,241.39706420898438
2016-01-13,258.69000244140625,247.7100067138672,258.69000244140625,248.58999633789062,496100.0,233.23448181152344
2016-01-14,258.0299987792969,247.2100067138672,249.0500030517578,256.239990234375,824600.0,240.41192626953125
2016-01-15,256.2300109863281,247.2100067138672,247.2100067138672,251.27999877929688,747700.0,235.75828552246094
2016-01-19,257.04998779296875,248.49000549316406,255.2100067138672,251.97000122070312,778000.0,236.4056854248047
2016-01-20,249.08999633789062,237.10000610351562,247.22000122070312,246.97000122070312,719200.0,231.71453857421875
2016-01-21,252.9600067138672,245.7100067138672,247.00999450683594,248.80999755859375,509900.0,233.44085693359375
2016-01-22,254.41000366210938,247.6999969482422,252.60000610351562,249.22000122070312,646700.0,233.82553100585938
2016-01-25,249.6699981689453,244.60000610351562,248.5800018310547,245.38999938964844,488600.0,230.2321014404297
2016-01-26,250.82000732421875,243.6199951171875,246.0500030517578,249.60000610351562,930900.0,234.18211364746094
2016-01-27,253.07000732421875,245.63999938964844,249.13999938964844,246.8000030517578,757800.0,231.55503845214844
2016-01-28,231.39999389648438,197.8300018310547,226.10000610351562,199.0,3380900.0,186.70767211914062
2016-01-29,215.7899932861328,199.08999633789062,199.5500030517578,199.7899932861328,2661800.0,187.4488525390625
2016-02-01,209.33999633789062,198.86000061035156,200.0,206.55999755859375,1502700.0,193.80068969726562
2016-02-02,203.8300018310547,192.77999877929688,203.72999572753906,194.2899932861328,1658100.0,182.28860473632812
2016-02-03,196.83999633789062,190.07000732421875,196.22999572753906,194.6999969482422,1429200.0,182.6732940673828
2016-02-04,198.9600067138672,192.0,193.47999572753906,197.41000366210938,1164300.0,185.2158660888672
2016-02-05,198.75999450683594,184.6699981689453,196.89999389648438,187.22000122070312,1844200.0,175.65530395507812
